time,time_sec,signal,pred_signal_linreg,residuals,FT_1,FT_2,FT_3,FT_4,FT_5,FT_6,FT_All,weekDate
2024-05-25 21:00:00,2149200.0,53,64.9887428464422,-11.988742846442193,-562.9694354715526,5221.01599488,-2368.98540173702,226.22159084500862,717.7927173599893,1463.8730889464616,4696.948554822887,5
2024-05-25 22:00:00,2152800.0,45,64.97891775451835,-19.97891775451835,-5838.839995165966,3612.545892432986,-2442.0368185645702,2759.6493097626108,1521.5690945849644,654.7669584460136,267.65444149603877,5
2024-05-25 23:00:00,2156400.0,39,64.9690926625945,-25.969092662594505,-10716.803258329695,1036.097035488018,-2510.7347052914706,1202.2780074962445,1967.528412614072,-1802.8054068459235,-10824.439914868755,5
2024-05-26 00:00:00,2160000.0,27,64.95926757067066,-37.95926757067066,-14864.434089792965,-1817.9731853962621,-2574.956591070674,-2137.304418066906,1950.797450595192,278.4337893650557,-19165.437044366558,6
2024-05-26 01:00:00,2163600.0,8,64.94944247874682,-56.94944247874682,-17999.07830267529,-4184.918959391942,-2634.587984625576,-2308.628184650965,1475.3107151165682,1658.677471870547,-23993.225244356665,6
2024-05-26 02:00:00,2167200.0,4,64.93961738682297,-60.939617386822974,-19907.1150741139,-5430.519077829082,-2689.522578358842,942.2705335705863,652.8851890422046,-1137.0284281702193,-27569.02943585925,6
2024-05-26 03:00:00,2170800.0,3,64.92979229489913,-61.92979229489913,-20458.514851314685,-5221.01599488002,-2739.66243787179,2796.3833041049543,-323.07490813183153,-1070.1082478037506,-27015.993135897123,6
2024-05-26 04:00:00,2174400.0,5,64.91996720297529,-59.919967202975286,-19615.70065069281,-3612.545892433031,-2784.918176556498,505.2439794476415,-1223.0596756681166,1690.9572178759363,-25040.023198026873,6
2024-05-26 05:00:00,2178000.0,0,64.91014211105144,-64.91014211105144,-17436.108867204137,-1036.0970354880767,-2825.2091149493726,-2534.849775496068,-1835.4258145623758,194.8043829240487,-25472.886224775983,6
2024-05-26 06:00:00,2181600.0,7,64.9003170191276,-57.9003170191276,-14068.275078947729,1817.973185396206,-2860.463424562109,-1817.3787761921728,-2016.1673432590753,-1791.7953866162077,-20736.106824181086,6
2024-05-26 07:00:00,2185200.0,18,64.89049192720375,-46.890491927203755,-9741.711592984784,4184.918959392108,-2890.6182559335866,1594.1052966087273,-1722.7805052722445,732.6971590421964,-7843.388939147582,6
2024-05-26 08:00:00,2188800.0,28,64.88066683527991,-36.88066683527991,-4751.266560900041,5430.519077829071,-2915.619850674473,2642.5483975143916,-1024.2590886255925,1412.5234285108434,794.4454036541986,6
2024-05-26 09:00:00,2192400.0,41,64.87084174335607,-23.870841743356067,562.9694354713321,5221.01599488004,-2935.4236373047474,-226.22159084517577,-84.86962579493363,-1463.8730889465025,1073.5974874600126,6
2024-05-26 10:00:00,2196000.0,66,64.86101665143222,1.138983348567777,5838.839995166312,3612.545892432838,-2949.994310713304,-2759.6493097626403,874.4780499260049,-654.766958445949,3961.453358603261,6
2024-05-26 11:00:00,2199600.0,69,64.85119155950838,4.148808440491621,10716.803258329506,1036.0970354881351,-2959.305895097984,-1202.278007496093,1628.1806680091174,1802.805406845931,11022.302466078614,6
2024-05-26 12:00:00,2203200.0,88,64.84136646758454,23.158633532415465,14864.434089792812,-1817.9731853961496,-2963.34179027381,2137.304418066808,1998.9951080003257,-278.43378936512414,13940.984850824861,6
2024-05-26 13:00:00,2206800.0,83,64.83154137566069,18.16845862433931,17999.07830267546,-4184.918959392069,-2962.0948012669,2308.628184651051,1899.7194591239586,-1658.677471870519,13401.734713920985,6
2024-05-26 14:00:00,2210400.0,93,64.82171628373686,28.178283716263138,19907.115074113844,-5430.519077829059,-2955.5671511412697,-942.2705335704437,1353.6997007753146,1137.0284281702732,13069.48644051866,6
2024-05-26 15:00:00,2214000.0,90,64.811891191813,25.188108808186996,20458.514851314692,-5221.015994880059,-2943.7704770356777,-2796.383304104966,489.3395872698965,1070.1082478036947,11056.792910367581,6
2024-05-26 16:00:00,2217600.0,60,64.80206609988917,-4.802066099889174,19615.700650692703,-3612.5458924328836,-2926.725809417564,-505.2439794474765,-490.0951900731135,-1690.9572178758126,10390.132561445851,6
2024-05-26 17:00:00,2221200.0,90,64.79224100796533,25.20775899203467,17436.108867203948,-1036.097035487885,-2904.4635345910865,2534.84977549614,-1354.2776136044586,-194.8043829239798,14481.316076092677,6
2024-05-26 18:00:00,2224800.0,77,64.78241591604149,12.217584083958513,14068.275078947887,1817.9731853960934,-2877.02334052607,1817.3787761920448,-1899.9837781480883,1791.7953866162604,14718.415308478128,6
2024-05-26 19:00:00,2228400.0,65,64.77259082411764,0.22740917588235732,9741.711592984979,4184.918959392031,-2844.4541461044582,-1594.1052966088653,-1998.883675111577,-732.6971590422598,6756.490275509851,6
2024-05-26 20:00:00,2232000.0,53,64.7627657321938,-11.762765732193799,4751.26656089969,5430.519077829106,-2806.814013910401,-2642.548397514442,-1627.7196881223326,-1412.5234285110585,1692.1801106705632,6
2024-05-26 21:00:00,2235600.0,37,64.75294064026995,-27.752940640269955,-562.9694354711115,5221.015994880079,-2764.170046719434,226.22159084502508,-873.775928547069,1463.8730889465435,2710.195263934033,6
2024-05-26 22:00:00,2239200.0,53,64.74311554834611,-11.743115548346111,-5838.839995166101,3612.5458924329287,-2716.598267871325,2759.6493097626135,85.64777555488845,654.7669584462689,-1442.8283268407263,6
2024-05-26 23:00:00,2242800.0,27,64.73329045642227,-37.73329045642227,-10716.803258329814,1036.0970354879437,-2664.1834857397976,1202.2780074962297,1024.9302745779682,-1802.8054068459385,-11920.486833353407,6
